"FIPS","MetricYear","Prsns_25plus","Prsns_less_HS","Prsns_HS_or_More","Prsns_4plus_Yrs_Clg","HH_INC_Under_10K","HH_INC__10K_to_14999","HH_INC__15K_to_24999","HH_INC__25K_to_49999","HH_INC__50K_to_99999","HH_INC__100000_Plus","Hhld_SSI","Tot_Civ_Lbr","Emplyd_Civ_Lbr","Unemplyd_Civ_Lbr","N_AgrFrstFishHuntMine_Wkrs","N_Construction_Wrkrs","N_EducHlthCreSocAsst_Wrkrs","N_Manufacturing_Wrkrs","N_Othr_Ind","P_AgrFrstFishHuntMine_Wkrs","P_Construction_Wrkrs","P_EducHlthCreSocAsst_Wrkrs","P_Manufacturing_Wrkrs","P_Othr_Ind","Num_Wrkrs_Priv","Num_Wrkrs_Govt","Num_Wrkrs_Fed","Num_Wrkrs_State","Num_Wrkrs_Local","Num_Wrkrs_Selfemplyd","Num_Wrks_16_Plus","Num_Unpaid_Fam_Wrkrs","Tot_Civ_Lbr (#1)","Emplyd_Civ_Lbr (#1)","Unemplyd_Civ_Lbr (#1)","FEM_Civ_Lbr","Emplyd_FEM_Civ_Lbr","Unemplyd_FEM_Civ_Lbr","P_Prsns_Below_Pov","N_Prsns_Below_Pov","Hhld_PUB_Asst","Prsns_25plus (#1)","Prns_INC_POV_Less_50P","Prns_INC_POV_50P_to_99P","Prns_INC_POV_100P_to_124P","Prns_INC_POV_125P_to_149P","Prns_INC_POV_150P_to_184P","Prns_INC_POV_185P_to_199P","Prns_INC_POV_200P_Plus"
21087,2016,7939,2036,5903,901.5,480.5,378,749,1109,1261.5,484,485,4861.5,4709.5,152,112,237,1000,1042,2334.5,2.3499999999999996,4.95,20.85,22.1,49.6,3647.5,718,56.5,313.5,348,344,4709.5,0,4861.5,4709.5,152,2381,2294,87,18.45,1994,98,,546.5,1447.5,547.5,638,842,402,6432
21087,2017,7947,2145,5802,932,451,368,741,1089,1278,530,496,4848,4793,55,112,232,1000,1038,2443,2.3,4.7,20.1,21.6,51.1,3753,729,39,323,367,315,4793,0,4848,4793,55,2399,2345,54,17.9,1920,84,,474,1446,526,606,766,383,6607
21087,2018,7955,2254,5701,962.5,421.5,358,733,1069,1294.5,576,507,4834.5,4876.5,-42,112,227,1000,1034,2551.5,2.25,4.45,19.35,21.1,52.6,3858.5,740,21.5,332.5,386,286,4876.5,0,4834.5,4876.5,-42,2417,2396,21,17.349999999999998,1846,70,,401.5,1444.5,504.5,574,690,364,6782
21089,2010,26116.5,4123.5,21993,4332.5,1404.5,1457,1763,3509.5,4472.5,1760,978,15128,13273.5,1854.5,224.5,876,4248,1312,6258,1.6500000000000001,6.649999999999999,34.599999999999994,9.799999999999999,47.30000000000001,10727,1855.5,179,673,1003.5,675,13273.5,16,15128,13273.5,1854.5,6967,6365.5,601.5,19.5,7118.5,426,,3096.5,4022,2067.5,1579.5,987.5,1851,22947.5
21089,2011,26004,3968,22036,4344,1337,1358,1737,3559,4381,1939,986,15093,13349,1744,219,888,4248,1303,6407,1.6,6.699999999999999,33.9,9.7,48.10000000000001,10745,1910,207,727,976,677,13349,17,15093,13349,1744,7003,6394,609,18.9,6864,417,,3005,3859,2053,1583,1240,1634,22961
21089,2012,25891.5,3812.5,22079,4355.5,1269.5,1259,1711,3608.5,4289.5,2118,994,15058,13424.5,1633.5,213.5,900,4248,1294,6556,1.55,6.75,33.2,9.6,48.900000000000006,10763,1964.5,235,781,948.5,679,13424.5,18,15058,13424.5,1633.5,7039,6422.5,616.5,18.299999999999997,6609.5,408,,2913.5,3696,2038.5,1586.5,1492.5,1417,22974.5
21089,2013,25779,3657,22122,4367,1202,1160,1685,3658,4198,2297,1002,15023,13500,1523,208,912,4248,1285,6705,1.5,6.8,32.5,9.5,49.7,10781,2019,263,835,921,681,13500,19,15023,13500,1523,7075,6451,624,17.7,6355,399,,2822,3533,2024,1590,1745,1200,22988
21089,2014,25666.5,3501.5,22165,4378.5,1134.5,1061,1659,3707.5,4106.5,2476,1010,14988,13575.5,1412.5,202.5,924,4248,1276,6854,1.45,6.85,31.8,9.4,50.5,10799,2073.5,291,889,893.5,683,13575.5,20,14988,13575.5,1412.5,7111,6479.5,631.5,17.1,6100.5,390,,2730.5,3370,2009.5,1593.5,1997.5,983,23001.5
21089,2015,25554,3346,22208,4390,1067,962,1633,3757,4015,2655,1018,14953,13651,1302,197,936,4248,1267,7003,1.4,6.9,31.1,9.3,51.3,10817,2128,319,943,866,685,13651,21,14953,13651,1302,7147,6508,639,16.5,5846,381,,2639,3207,1995,1597,2250,766,23015
21089,2016,25441.5,3190.5,22251,4401.5,999.5,863,1607,3806.5,3923.5,2834,1026,14918,13726.5,1191.5,191.5,948,4248,1258,7152,1.3499999999999999,6.950000000000001,30.400000000000002,9.200000000000001,52.099999999999994,10835,2182.5,347,997,838.5,687,13726.5,22,14918,13726.5,1191.5,7183,6536.5,646.5,15.9,5591.5,372,,2547.5,3044,1980.5,1600.5,2502.5,549,23028.5
21089,2017,25329,3035,22294,4413,932,764,1581,3856,3832,3013,1034,14883,13802,1081,186,960,4248,1249,7301,1.2999999999999998,7.000000000000001,29.700000000000003,9.100000000000001,52.89999999999999,10853,2237,375,1051,811,689,13802,23,14883,13802,1081,7219,6565,654,15.3,5337,363,,2456,2881,1966,1604,2755,332,23042
21089,2018,25216.5,2879.5,22337,4424.5,864.5,665,1555,3905.5,3740.5,3192,1042,14848,13877.5,970.5,180.5,972,4248,1240,7450,1.2499999999999998,7.050000000000001,29.000000000000004,9.000000000000002,53.69999999999999,10871,2291.5,403,1105,783.5,691,13877.5,24,14848,13877.5,970.5,7255,6593.5,661.5,14.700000000000001,5082.5,354,,2364.5,2718,1951.5,1607.5,3007.5,115,23055.5
21091,2010,5783,507.5,5275.5,648.5,221,137,619,462,1030,631,173,3907,3696.5,210.5,29,201.5,796,1356,1484,0.6999999999999995,5.300000000000001,17,36.8,40.35,3214.5,410.5,131,159.5,120,70,3696.5,1.5,3907,3696.5,210.5,1924.5,1794.5,130,15.950000000000003,1370.5,157,,379,991.5,368.5,219,1164.5,250.5,5202
21091,2011,5787,567,5220,648,226,150,551,568,1059,601,182,3896,3680,216,43,192,796,1351,1434,1.0999999999999996,5.1000000000000005,18,36.8,39.1,3178,409,113,166,130,91,3680,2,3896,3680,216,1870,1745,125,15.900000000000002,1367,141,,460,907,393,247,1027,253,5295
21091,2012,5791,626.5,5164.5,647.5,231,163,483,674,1088,571,191,3885,3663.5,221.5,57,182.5,796,1346,1384,1.4999999999999998,4.9,19,36.8,37.85,3141.5,407.5,95,172.5,140,112,3663.5,2.5,3885,3663.5,221.5,1815.5,1695.5,120,15.850000000000001,1363.5,125,,541,822.5,417.5,275,889.5,255.5,5388
21091,2013,5795,686,5109,647,236,176,415,780,1117,541,200,3874,3647,227,71,173,796,1341,1334,1.9,4.7,20,36.8,36.6,3105,406,77,179,150,133,3647,3,3874,3647,227,1761,1646,115,15.8,1360,109,,622,738,442,303,752,258,5481
21091,2014,5799,745.5,5053.5,646.5,241,189,347,886,1146,511,209,3863,3630.5,232.5,85,163.5,796,1336,1284,2.3,4.5,21,36.8,35.35,3068.5,404.5,59,185.5,160,154,3630.5,3.5,3863,3630.5,232.5,1706.5,1596.5,110,15.75,1356.5,93,,703,653.5,466.5,331,614.5,260.5,5574
21091,2015,5803,805,4998,646,246,202,279,992,1175,481,218,3852,3614,238,99,154,796,1331,1234,2.7,4.3,22,36.8,34.1,3032,403,41,192,170,175,3614,4,3852,3614,238,1652,1547,105,15.7,1353,77,,784,569,491,359,477,263,5667
21091,2016,5807,864.5,4942.5,645.5,251,215,211,1098,1204,451,227,3841,3597.5,243.5,113,144.5,796,1326,1184,3.1000000000000005,4.1,23,36.8,32.85,2995.5,401.5,23,198.5,180,196,3597.5,4.5,3841,3597.5,243.5,1597.5,1497.5,100,15.649999999999999,1349.5,61,,865,484.5,515.5,387,339.5,265.5,5760
21091,2017,5811,924,4887,645,256,228,143,1204,1233,421,236,3830,3581,249,127,135,796,1321,1134,3.5000000000000004,3.8999999999999995,24,36.8,31.6,2959,400,5,205,190,217,3581,5,3830,3581,249,1543,1448,95,15.599999999999998,1346,45,,946,400,540,415,202,268,5853
21091,2018,5815,983.5,4831.5,644.5,261,241,75,1310,1262,391,245,3819,3564.5,254.5,141,125.5,796,1316,1084,3.900000000000001,3.6999999999999993,25,36.8,30.35,2922.5,398.5,-13,211.5,200,238,3564.5,5.5,3819,3564.5,254.5,1488.5,1398.5,90,15.549999999999997,1342.5,29,,1027,315.5,564.5,443,64.5,270.5,5946
21093,2010,68261.5,8640.5,59621,15414.5,2882,2331.5,4215.5,10717,13460.5,5757,1542,48912,43548.5,5363.5,423,2211,10102,5178,25584.5,1.1,5.050000000000001,23.200000000000003,12.100000000000001,58.8,29800,11503,5541,2530,3432,2240.5,43548.5,5,48912,43548.5,5363.5,24743,21918.5,2824.5,14.450000000000003,14943,1320.5,,6698.5,8244.5,3472,6979,8049.5,4789,64870.5
21093,2011,68658,8286,60372,15637,2895,2174,4249,10743,13410,6230,1771,49307,44366,4941,444,2270,10102,5346,26164,1.1,5.1000000000000005,22.8,12.200000000000001,59,31033,11146,5361,2509,3276,2183,44366,4,49307,44366,4941,24621,22049,2572,14.400000000000002,14924,1217,,6480,8444,3613,6691,7782,4350,66041
21093,2012,69054.5,7931.5,61123,15859.5,2908,2016.5,4282.5,10769,13359.5,6703,2000,49702,45183.5,4518.5,465,2329,10102,5514,26743.5,1.1,5.15,22.4,12.3,59.2,32266,10789,5181,2488,3120,2125.5,45183.5,3,49702,45183.5,4518.5,24499,22179.5,2319.5,14.350000000000001,14905,1113.5,,6261.5,8643.5,3754,6403,7514.5,3911,67211.5
21093,2013,69451,7577,61874,16082,2921,1859,4316,10795,13309,7176,2229,50097,46001,4096,486,2388,10102,5682,27323,1.1,5.2,22,12.4,59.4,33499,10432,5001,2467,2964,2068,46001,2,50097,46001,4096,24377,22310,2067,14.3,14886,1010,,6043,8843,3895,6115,7247,3472,68382
21093,2014,69847.5,7222.5,62625,16304.5,2934,1701.5,4349.5,10821,13258.5,7649,2458,50492,46818.5,3673.5,507,2447,10102,5850,27902.5,1.1,5.25,21.6,12.5,59.599999999999994,34732,10075,4821,2446,2808,2010.5,46818.5,1,50492,46818.5,3673.5,24255,22440.5,1814.5,14.25,14867,906.5,,5824.5,9042.5,4036,5827,6979.5,3033,69552.5
21093,2015,70244,6868,63376,16527,2947,1544,4383,10847,13208,8122,2687,50887,47636,3251,528,2506,10102,6018,28482,1.1,5.3,21.2,12.6,59.8,35965,9718,4641,2425,2652,1953,47636,0,50887,47636,3251,24133,22571,1562,14.2,14848,803,,5606,9242,4177,5539,6712,2594,70723
21093,2016,70640.5,6513.5,64127,16749.5,2960,1386.5,4416.5,10873,13157.5,8595,2916,51282,48453.5,2828.5,549,2565,10102,6186,29061.5,1.1,5.35,20.799999999999997,12.7,60,37198,9361,4461,2404,2496,1895.5,48453.5,0,51282,48453.5,2828.5,24011,22701.5,1309.5,14.149999999999999,14829,699.5,,5387.5,9441.5,4318,5251,6444.5,2155,71893.5
21093,2017,71037,6159,64878,16972,2973,1229,4450,10899,13107,9068,3145,51677,49271,2406,570,2624,10102,6354,29641,1.1,5.3999999999999995,20.4,12.799999999999999,60.199999999999996,38431,9004,4281,2383,2340,1838,49271,0,51677,49271,2406,23889,22832,1057,14.099999999999998,14810,596,,5169,9641,4459,4963,6177,1716,73064
21093,2018,71433.5,5804.5,65629,17194.5,2986,1071.5,4483.5,10925,13056.5,9541,3374,52072,50088.5,1983.5,591,2683,10102,6522,30220.5,1.1,5.449999999999999,20,12.899999999999999,60.39999999999999,39664,8647,4101,2362,2184,1780.5,50088.5,0,52072,50088.5,1983.5,23767,22962.5,804.5,14.049999999999997,14791,492.5,,4950.5,9840.5,4600,4675,5909.5,1277,74234.5
21095,2010,20174,5635,14539,2466.5,1403,1551,2408,3351.5,1955,973,2097,10010,9140,870,1564,204,2611,523.5,3965,17.900000000000002,1.7499999999999991,31.100000000000005,5.899999999999999,43.2,7024.5,1645,143.5,982.5,519,464,9140,6.5,10010,9140,870,4108.5,3884.5,224,24.599999999999994,7305,321.5,,2407,4898,2993,1818.5,2246,786.5,13903.5
21095,2011,19957,5599,14358,2407,1584,1479,2376,3227,1975,922,2039,9700,8823,877,1393,261,2611,493,3847,16.200000000000003,2.6999999999999993,31.800000000000004,5.699999999999999,43.5,6702,1647,156,961,530,468,8823,6,9700,8823,877,4061,3818,243,26.799999999999997,7757,328,,2747,5010,2897,1837,2167,789,13168
21095,2012,19740,5563,14177,2347.5,1765,1407,2344,3102.5,1995,871,1981,9390,8506,884,1222,318,2611,462.5,3729,14.5,3.6499999999999995,32.5,5.5,43.8,6379.5,1649,168.5,939.5,541,472,8506,5.5,9390,8506,884,4013.5,3751.5,262,29,8209,334.5,,3087,5122,2801,1855.5,2088,791.5,12432.5
21095,2013,19523,5527,13996,2288,1946,1335,2312,2978,2015,820,1923,9080,8189,891,1051,375,2611,432,3611,12.8,4.6,33.2,5.3,44.1,6057,1651,181,918,552,476,8189,5,9080,8189,891,3966,3685,281,31.2,8661,341,,3427,5234,2705,1874,2009,794,11697
21095,2014,19306,5491,13815,2228.5,2127,1263,2280,2853.5,2035,769,1865,8770,7872,898,880,432,2611,401.5,3493,11.100000000000001,5.55,33.900000000000006,5.1,44.400000000000006,5734.5,1653,193.5,896.5,563,480,7872,4.5,8770,7872,898,3918.5,3618.5,300,33.4,9113,347.5,,3767,5346,2609,1892.5,1930,796.5,10961.5
21095,2015,19089,5455,13634,2169,2308,1191,2248,2729,2055,718,1807,8460,7555,905,709,489,2611,371,3375,9.4,6.5,34.6,4.9,44.7,5412,1655,206,875,574,484,7555,4,8460,7555,905,3871,3552,319,35.6,9565,354,,4107,5458,2513,1911,1851,799,10226
21095,2016,18872,5419,13453,2109.5,2489,1119,2216,2604.5,2075,667,1749,8150,7238,912,538,546,2611,340.5,3257,7.7,7.45,35.3,4.700000000000001,45,5089.5,1657,218.5,853.5,585,488,7238,3.5,8150,7238,912,3823.5,3485.5,338,37.800000000000004,10017,360.5,,4447,5570,2417,1929.5,1772,801.5,9490.5
21095,2017,18655,5383,13272,2050,2670,1047,2184,2480,2095,616,1691,7840,6921,919,367,603,2611,310,3139,6,8.4,36,4.500000000000001,45.300000000000004,4767,1659,231,832,596,492,6921,3,7840,6921,919,3776,3419,357,40,10469,367,,4787,5682,2321,1948,1693,804,8755
21095,2018,18438,5347,13091,1990.5,2851,975,2152,2355.5,2115,565,1633,7530,6604,926,196,660,2611,279.5,3021,4.300000000000001,9.350000000000001,36.7,4.300000000000001,45.60000000000001,4444.5,1661,243.5,810.5,607,496,6604,2.5,7530,6604,926,3728.5,3352.5,376,42.2,10921,373.5,,5127,5794,2225,1966.5,1614,806.5,8019.5
21097,2010,12886.5,2606,10280.5,1552.5,1376.5,718,1298,1953,1417,377,508,7224,6482.5,741.5,191.5,485,1798,1683.5,2892,3.100000000000001,7.199999999999999,19.400000000000002,26.099999999999998,44.19999999999999,5074,1090.5,141.5,285,664,318,6482.5,0,7224,6482.5,741.5,3494,3178,316,30.9,5684.5,213.5,,2350.5,3334,722.5,474,2134.5,749.5,8694.5
21097,2011,12861,2533,10328,1634,1235,690,1209,1918,1551,530,508,7466,6756,710,218,469,1798,1780,2945,3.3000000000000007,6.8,20.1,26.4,43.39999999999999,5333,1074,131,323,620,349,6756,0,7466,6756,710,3554,3252,302,28,5146,214,,2099,3047,781,544,1949,690,9313
21097,2012,12835.5,2460,10375.5,1715.5,1093.5,662,1120,1883,1685,683,508,7708,7029.5,678.5,244.5,453,1798,1876.5,2998,3.5000000000000004,6.4,20.8,26.7,42.599999999999994,5592,1057.5,120.5,361,576,380,7029.5,0,7708,7029.5,678.5,3614,3326,288,25.1,4607.5,214.5,,1847.5,2760,839.5,614,1763.5,630.5,9931.5
21097,2013,12810,2387,10423,1797,952,634,1031,1848,1819,836,508,7950,7303,647,271,437,1798,1973,3051,3.7,6,21.5,27,41.8,5851,1041,110,399,532,411,7303,0,7950,7303,647,3674,3400,274,22.2,4069,215,,1596,2473,898,684,1578,571,10550
21097,2014,12784.5,2314,10470.5,1878.5,810.5,606,942,1813,1953,989,508,8192,7576.5,615.5,297.5,421,1798,2069.5,3104,3.9,5.6,22.2,27.3,41,6110,1024.5,99.5,437,488,442,7576.5,0,8192,7576.5,615.5,3734,3474,260,19.299999999999997,3530.5,215.5,,1344.5,2186,956.5,754,1392.5,511.5,11168.5
